id,date,open,high,low,close,volume,adjClose
753,2015-03-05,70.18,70.260002,69.809998,69.980003,497500,67.745373
754,2015-03-06,69,69.309998,68.330002,68.480003,886800,66.293272
755,2015-03-09,68.360001,68.639999,68.099998,68.480003,506000,66.293272
756,2015-03-10,67.449997,67.760002,66.830002,66.910004,794000,64.773406
757,2015-03-11,67.220001,67.629997,66.860001,67.190002,679000,65.044463
758,2015-03-12,67.989998,68.199997,67.589996,68.089996,1227900,65.915718
759,2015-03-13,67.580002,68.309998,67.419998,68.080002,663700,65.906043
760,2015-03-16,69.050003,69.610001,68.870003,69.480003,777700,67.261339
761,2015-03-17,69.019997,69.230003,68.739998,69.010002,859100,66.806346
762,2015-03-18,69.589996,71.470001,69.550003,70.970001,2280200,68.703758
763,2015-03-19,70.220001,70.580002,70.050003,70.309998,1642200,68.06483
764,2015-03-20,72.550003,73.230003,72.099998,72.760002,2766100,70.4366
765,2015-03-23,72.889999,73.459999,72.510002,73.199997,1480500,70.862544
766,2015-03-24,73.879997,74.160004,73.470001,73.529999,1393000,71.182008
767,2015-03-25,73.330002,73.410004,72.040001,72.110001,1389000,69.807354
768,2015-03-26,71.550003,72.089996,70.949997,71.75,835500,69.458849
769,2015-03-27,72.07,72.669998,71.720001,72.540001,1221900,70.223624
770,2015-03-30,72.959999,73.150002,72.709999,72.720001,1017000,70.397876
771,2015-03-31,72.720001,72.900002,72.110001,72.169998,998100,69.865436
772,2015-04-01,73.040001,73.040001,72,72.410004,960100,70.097777
773,2015-04-02,73.139999,73.269997,72.540001,72.760002,808700,70.4366
774,2015-04-06,72.400002,73.730003,72.360001,73.330002,857000,70.988398
775,2015-04-07,73.470001,73.790001,72.900002,72.949997,686200,70.620527
776,2015-04-08,73.610001,73.669998,72.660004,72.93,876100,70.601169
777,2015-04-09,72.860001,73.089996,72.550003,72.980003,686800,70.649576
778,2015-04-10,73.220001,73.489998,72.940002,73.18,604600,70.843186
779,2015-04-13,73.199997,73.300003,72.559998,72.800003,682400,70.475323
780,2015-04-14,73.629997,73.690002,73.260002,73.360001,726100,71.017439
781,2015-04-15,73.550003,73.669998,72.699997,73.360001,574600,71.017439
782,2015-04-16,72.790001,73.099998,72.389999,72.900002,925500,70.572129
783,2015-04-17,72,72.190002,71.25,71.730003,924400,69.439491
784,2015-04-20,72.519997,72.779999,72.07,72.32,832100,70.010648
785,2015-04-21,74.160004,74.550003,73.809998,74.139999,1563100,71.77253
786,2015-04-22,73.980003,74.68,73.459999,74.43,1342100,72.053271
787,2015-04-23,73.989998,75.059998,73.849998,74.82,944100,72.430817
788,2015-04-24,74.889999,75.410004,74.309998,75.18,762500,72.779321
789,2015-04-27,76.620003,77.110001,76.330002,76.389999,1259200,73.950682
790,2015-04-28,76.830002,76.989998,76.199997,76.540001,1037700,74.095894
791,2015-04-29,76.870003,77.07,75.860001,76.220001,1304900,73.786113
792,2015-04-30,76.25,76.529999,75.470001,75.690002,1117800,73.273038
793,2015-05-01,75.900002,76.860001,75.889999,76.400002,768400,73.960365
794,2015-05-04,76.480003,76.650002,76.209999,76.209999,1439200,73.77643
795,2015-05-05,75.290001,75.339996,74.260002,74.470001,1375600,72.091994
796,2015-05-06,75.07,75.389999,74.449997,74.720001,1443600,72.334011
797,2015-05-07,75.080002,75.889999,74.970001,75.309998,1284700,72.905168
798,2015-05-08,75.690002,76.349998,75.650002,76.010002,521000,73.582819
799,2015-05-11,75.529999,75.870003,75.419998,75.489998,774200,73.07942
800,2015-05-12,75.220001,75.599998,74.910004,75.269997,1065000,72.866444
801,2015-05-13,76.209999,76.650002,75.610001,75.720001,794700,73.302079
802,2015-05-14,76.620003,77.360001,76.410004,77.269997,1309500,74.802579
803,2015-05-15,76.879997,77.080002,76.559998,76.830002,868100,74.376634
804,2015-05-18,75.739998,76.050003,75.43,75.629997,847700,74.364828
805,2015-05-19,75.400002,75.809998,75.279999,75.599998,556700,74.335331
806,2015-05-20,75.330002,75.860001,75.220001,75.699997,648700,74.433657
807,2015-05-21,75.480003,75.980003,75.410004,75.800003,627300,74.53199
808,2015-05-22,75.129997,75.160004,74.690002,74.709999,492900,73.46022
809,2015-05-26,74.080002,74.139999,73.029999,73.5,892000,72.270463
810,2015-05-27,73.260002,74.290001,73.129997,74.190002,1148300,72.948922
811,2015-05-28,74.559998,74.610001,73.860001,74.260002,822600,73.017751
812,2015-05-29,74.260002,74.459999,73.75,73.900002,868300,72.663773
813,2015-06-01,74.080002,74.169998,73.279999,73.860001,475600,72.624441
814,2015-06-02,74.629997,75.089996,74.389999,74.68,700400,73.430723
815,2015-06-03,75.209999,75.970001,75.18,75.660004,790100,74.394333
816,2015-06-04,75.199997,76.110001,74.68,74.839996,588000,73.588043
817,2015-06-05,73.629997,74.150002,73.199997,73.639999,815000,72.40812
818,2015-06-08,73.620003,73.75,73.099998,73.419998,733300,72.191799
819,2015-06-09,72.769997,73.019997,72.290001,72.730003,721100,71.513347
820,2015-06-10,73.589996,74.379997,73.169998,74.089996,648000,72.850589
821,2015-06-11,74.459999,74.730003,73.800003,74.199997,587700,72.95875
822,2015-06-12,73.419998,73.919998,72.940002,73.550003,638600,72.319629
823,2015-06-15,72.050003,72.760002,71.93,72.470001,665700,71.257694
824,2015-06-16,72.150002,73.169998,72.040001,72.959999,690800,71.739495
825,2015-06-17,72.879997,73.199997,72.25,72.889999,805400,71.670666
826,2015-06-18,72.57,74.080002,72.470001,73.260002,1253900,72.034479
827,2015-06-19,72.709999,72.849998,72.349998,72.660004,849700,71.444518
828,2015-06-22,74.68,75.57,74.529999,74.809998,1273300,73.558546
829,2015-06-23,74.870003,74.93,74.43,74.480003,560700,73.234072
830,2015-06-24,73.919998,74.120003,73.400002,73.510002,682900,72.280297
831,2015-06-25,73.830002,73.93,73.199997,73.5,683300,72.270463
832,2015-06-26,73.690002,73.75,72.669998,72.970001,608800,71.74933
833,2015-06-29,71.769997,72,70.519997,70.68,1262800,69.497637
834,2015-06-30,70.93,70.949997,69.650002,70.230003,1520400,69.055168
835,2015-07-01,70.800003,70.989998,70.169998,70.370003,1247300,69.192825
836,2015-07-02,70.370003,70.379997,69.720001,69.959999,668500,68.78968
837,2015-07-06,67.809998,68.849998,67.730003,68.260002,1698700,67.118121
838,2015-07-07,67.870003,69.059998,67.019997,68.839996,2377300,67.688413
839,2015-07-08,68.75,69.190002,68.279999,68.480003,955100,67.334442
840,2015-07-09,70.160004,70.540001,69.760002,69.809998,1002400,68.642188
841,2015-07-10,72.839996,72.870003,72.059998,72.269997,1495700,71.061035
842,2015-07-13,72.82,73.059998,72.510002,72.599998,1006400,71.385517
843,2015-07-14,73.099998,73.489998,72.959999,73.209999,816000,71.985313
844,2015-07-15,73.629997,74.760002,73.370003,74.150002,1817800,72.909591
845,2015-07-16,74.690002,74.839996,74.43,74.599998,956100,73.35206
846,2015-07-17,74.68,74.699997,73.910004,74.169998,755000,72.929253
847,2015-07-20,75.040001,75.080002,74.300003,74.459999,1477300,73.214402
848,2015-07-21,74.519997,74.730003,71.910004,72.800003,3605900,71.582175
849,2015-07-22,72.870003,73.239998,72.370003,72.559998,2191800,71.346185
850,2015-07-23,73.309998,73.739998,73.080002,73.419998,1218000,72.191799
851,2015-07-24,73.510002,73.639999,72.230003,72.43,2586200,71.218362
852,2015-07-27,72.489998,72.529999,71.57,71.690002,1819000,70.490743
853,2015-07-28,71.550003,72.389999,71.43,72.260002,2271400,71.051208
854,2015-07-29,71.739998,72.57,71.639999,72.089996,889000,70.884046
855,2015-07-30,71.160004,71.769997,70.75,71.639999,1295600,70.441577
856,2015-07-31,71.870003,72.099998,71.459999,71.669998,520100,70.471074
857,2015-08-03,72.449997,72.449997,71.349998,71.620003,980900,70.421915
858,2015-08-04,72.150002,72.309998,71.769997,71.919998,885400,70.716892
859,2015-08-05,72.220001,72.779999,72.139999,72.349998,447000,71.139699
860,2015-08-06,72.860001,72.959999,72.139999,72.260002,774500,71.051208
861,2015-08-07,71.809998,72.07,71.459999,72,584000,70.795555
862,2015-08-10,72.260002,73.279999,72.25,73.080002,493700,71.85749
863,2015-08-11,72.32,72.410004,71.269997,71.620003,573900,70.421915
864,2015-08-12,70.980003,71.599998,70.230003,71.580002,1114500,70.382583
865,2015-08-13,70.730003,71,70.449997,70.68,721700,69.497637
866,2015-08-14,70.410004,70.720001,70.139999,70.620003,661300,69.438643
867,2015-08-17,69.540001,70.199997,69.410004,70.160004,675400,68.986339
868,2015-08-18,69.75,69.849998,69.440002,69.760002,709900,68.593029
869,2015-08-19,69.529999,70.510002,69.360001,70.169998,1354900,68.996166
870,2015-08-20,70.169998,70.199997,68.089996,68.099998,1364400,66.960794
871,2015-08-21,68.5,68.970001,67.650002,67.709999,2103200,66.577319
872,2015-08-24,64.910004,67.910004,63.060001,65.470001,2794700,64.374793
873,2015-08-25,68.669998,68.910004,66.389999,66.480003,2586500,65.367899
874,2015-08-26,66.910004,67.220001,65.769997,66.800003,7063900,65.682546
875,2015-08-27,67.510002,67.959999,67,67.959999,1489100,66.823137
876,2015-08-28,66.989998,67.57,66.769997,67.459999,1369200,66.331501
877,2015-08-31,67.150002,67.559998,66.870003,67.260002,772600,66.13485
878,2015-09-01,66.129997,66.199997,65.309998,65.589996,1081000,64.492781
879,2015-09-02,65.849998,66.150002,65.190002,66.129997,1495500,65.023748
880,2015-09-03,66.209999,66.68,66.18,66.57,2811400,65.45639
881,2015-09-04,64.760002,65.18,64.349998,64.730003,1669100,63.647174
882,2015-09-08,65.959999,66.370003,65.669998,66.349998,894400,65.240069
883,2015-09-09,66.400002,66.5,64.949997,65.059998,1251200,63.971648
884,2015-09-10,64.980003,66.510002,64.940002,65.980003,1302400,64.876263
885,2015-09-11,65.599998,66.059998,65.529999,66.059998,901400,64.954919
886,2015-09-14,65.839996,66.059998,65.580002,65.800003,605700,64.699274
887,2015-09-15,65.779999,68,65.529999,66.889999,1593800,65.771037
888,2015-09-16,66.660004,67.209999,66.43,66.970001,1332900,65.8497
889,2015-09-17,66.940002,67.639999,66.730003,67.07,1212200,65.948026
890,2015-09-18,65.209999,65.879997,64.809998,64.959999,1397800,63.873322
891,2015-09-21,65.190002,65.410004,64.760002,65.089996,829300,64.001145
892,2015-09-22,63.700001,63.900002,62.939999,63.400002,1421800,62.339421
893,2015-09-23,63.32,63.669998,62.950001,63.48,1606700,62.418081
894,2015-09-24,62.990002,63.419998,62.57,63.380001,2312600,62.319755
895,2015-09-25,64.010002,64.449997,63.669998,63.849998,1777800,62.78189
896,2015-09-28,64.190002,64.190002,63.360001,63.369999,1213800,62.30992
897,2015-09-29,63.509998,64.160004,63.34,63.959999,957400,62.890051
898,2015-09-30,65.269997,65.360001,64.199997,64.790001,911000,63.706168
899,2015-10-01,64.540001,64.650002,63.43,64.160004,891600,63.086709
900,2015-10-02,64.769997,65.82,64.290001,65.800003,1206600,64.699274
901,2015-10-05,66.290001,66.800003,66.230003,66.669998,687000,65.554716
902,2015-10-06,67.089996,67.650002,67.019997,67.32,1002600,66.193844
903,2015-10-07,67.099998,67.599998,66.669998,67.389999,857800,66.262672
904,2015-10-08,66.860001,67.629997,66.669998,67.559998,967600,66.429827
905,2015-10-09,68.519997,68.75,68.080002,68.379997,869400,67.236109
906,2015-10-12,68.230003,68.870003,68.199997,68.449997,1315500,67.304938
907,2015-10-13,68.449997,73.120003,68.449997,72.300003,3456400,71.09054
908,2015-10-14,72.82,73,72.349998,72.779999,925900,71.562506
909,2015-10-15,73.650002,74.230003,73.510002,74.099998,1571600,72.860424
910,2015-10-16,74.900002,75.339996,74.739998,75.339996,938500,74.079679
911,2015-10-19,75.360001,75.410004,74.330002,74.760002,835400,73.509387
912,2015-10-20,75.610001,75.919998,75.150002,75.459999,1199000,74.197674
913,2015-10-21,76.5,76.779999,76.080002,76.169998,1353400,74.895796
914,2015-10-22,76.730003,77.489998,76.620003,77.019997,1049500,75.731575
915,2015-10-23,77.300003,77.650002,76.809998,77.32,938800,76.02656
916,2015-10-26,77.269997,77.620003,77.139999,77.379997,769500,76.085554
917,2015-10-27,77.690002,78.010002,76.870003,77.040001,1518400,75.751245
918,2015-10-28,77.980003,78.75,77.400002,78.029999,1107200,76.724682
919,2015-10-29,77.540001,78.18,77.470001,78.120003,463600,76.81318
920,2015-10-30,78.220001,79.32,78.160004,78.709999,992900,77.393307
921,2015-11-02,79.669998,79.910004,79.5,79.839996,779000,78.504401
922,2015-11-03,79.900002,80.690002,79.860001,80.220001,1249000,78.878049
923,2015-11-04,79.919998,79.940002,78.940002,79.129997,1226100,77.806279
924,2015-11-05,80.379997,80.550003,79.910004,79.949997,1259200,78.612561
925,2015-11-06,78.75,78.959999,78.07,78.790001,1575800,77.47197
926,2015-11-09,79.07,79.110001,78.18,78.839996,934200,77.521129
927,2015-11-10,77.650002,78.410004,77.510002,78.300003,1198100,76.990169
928,2015-11-11,78.970001,79.57,78.800003,79.339996,1884700,78.012765
929,2015-11-12,78.879997,79.68,78.75,79.139999,1123700,77.816114
930,2015-11-13,78.18,78.489998,77.610001,77.959999,785800,76.655853
931,2015-11-16,77.510002,78.07,77.419998,78.029999,683200,76.724682
932,2015-11-17,78.309998,78.699997,78.080002,78.139999,808500,76.832842
933,2015-11-18,78.75,79.5,78.290001,79.389999,863700,78.061932
934,2015-11-19,80,80.419998,79.900002,80.160004,753400,78.819055
935,2015-11-20,80.300003,80.330002,79.620003,79.769997,591600,78.435572
936,2015-11-23,79.269997,79.5,78.830002,79.099998,1142600,77.776782
937,2015-11-24,78.519997,78.879997,78.019997,78.639999,933700,77.324478
938,2015-11-25,78.699997,79.239998,78.540001,79,486000,77.678456
939,2015-11-27,78.839996,79.150002,78.660004,79.050003,377600,77.727623
940,2015-11-30,78.779999,79.120003,78.459999,79,1204700,77.678456
941,2015-12-01,79.43,79.769997,79.18,79.720001,699600,78.386413
942,2015-12-02,79.360001,79.489998,78.900002,79.129997,1207200,77.806279
943,2015-12-03,79.260002,79.410004,78.129997,78.489998,1427100,77.176986
944,2015-12-04,78.080002,79.160004,78.040001,78.980003,1417500,77.658794
945,2015-12-07,79.330002,79.370003,78.860001,79.269997,801800,77.943936
946,2015-12-08,78.93,79.209999,78.599998,78.889999,776800,77.570296
947,2015-12-09,78.879997,79.360001,77.779999,78.269997,679400,76.960665
948,2015-12-10,78.730003,78.870003,78.230003,78.370003,705000,77.058998
949,2015-12-11,77.449997,77.809998,77.019997,77.209999,725300,75.918399
950,2015-12-14,77.400002,77.970001,76.580002,77.480003,1468500,76.183887
951,2015-12-15,78.580002,78.739998,78.010002,78.260002,796400,76.950837
952,2015-12-16,78.440002,78.870003,77.519997,78.480003,1370200,77.167158
953,2015-12-17,79.410004,79.5,78.379997,78.410004,1038400,77.09833
954,2015-12-18,78.400002,78.470001,77.809998,78.120003,1114200,76.81318
955,2015-12-21,79.279999,79.410004,78.279999,78.68,912200,77.36381
956,2015-12-22,78.660004,79.260002,78.18,79.099998,734000,77.776782
957,2015-12-23,79.169998,79.900002,79.139999,79.809998,566600,78.474904
958,2015-12-24,79.849998,80.360001,79.690002,80.050003,163200,78.710894
959,2015-12-28,80.129997,80.330002,79.830002,80.309998,332000,78.96654
960,2015-12-29,80.629997,81.209999,80.620003,80.910004,427300,79.556509
961,2015-12-30,80.540001,80.669998,80.150002,80.150002,369000,78.80922
962,2015-12-31,79.709999,79.809998,79.07,79.099998,267900,77.776782
963,2016-01-04,76.739998,77.18,75.889999,77.139999,1075400,75.849571
964,2016-01-05,76.330002,77.099998,76.160004,76.970001,1392000,75.682416
965,2016-01-06,76.809998,77.790001,76.660004,77.650002,1031600,76.351041
966,2016-01-07,76.900002,77.970001,76.68,77.209999,1670200,75.918399
967,2016-01-08,78.269997,78.349998,76.760002,76.900002,1186800,75.613587
968,2016-01-11,78.129997,78.720001,77.739998,78.559998,1519700,77.245814
969,2016-01-12,80.959999,80.989998,79.900002,80.360001,3382600,79.015706
970,2016-01-13,80.389999,80.599998,77.970001,78.43,2530400,77.117992
971,2016-01-14,79.410004,80.269997,78.93,79.720001,1988800,78.386413
972,2016-01-15,77.239998,77.769997,76.650002,76.900002,1583100,75.613587
973,2016-01-19,78.790001,79.07,77.769997,78.339996,1658900,77.029493
974,2016-01-20,77.669998,78,76.059998,77.470001,2242400,76.174052
975,2016-01-21,77.43,78.309998,76.629997,77.989998,2028200,76.68535
976,2016-01-22,77.690002,78.400002,77.5,78.269997,2273300,76.960665
977,2016-01-25,78.550003,79.330002,78.190002,78.309998,1356300,76.999997
978,2016-01-26,77.959999,78.980003,77.879997,78.940002,867300,77.619462
979,2016-01-27,79.040001,80.099998,78.639999,78.889999,992100,77.570296
980,2016-01-28,78.82,78.910004,77.440002,77.699997,1581800,76.4002
981,2016-01-29,78.220001,79.830002,78.150002,79.800003,1339400,78.465077
982,2016-02-01,78.669998,79.970001,78.550003,79.699997,1213300,78.366743
983,2016-02-02,78.470001,78.540001,77.580002,77.709999,1300400,76.410035
984,2016-02-03,78.610001,79.330002,77.43,79.07,1274600,77.747285
985,2016-02-04,77.790001,78.669998,77.540001,78.230003,1283400,76.92134
986,2016-02-05,77.389999,77.419998,74.93,75.400002,1756200,74.13868
987,2016-02-08,73.760002,74.370003,73.290001,74.309998,2167700,73.06691
988,2016-02-09,73.480003,75.589996,73.419998,74.879997,2887200,73.627375
989,2016-02-10,75.57,75.989998,74.860001,74.949997,1645000,73.696203
990,2016-02-11,74.580002,74.800003,73.690002,74.290001,1253500,73.047248
991,2016-02-12,73.360001,73.699997,72.660004,73.68,1514000,72.447452
992,2016-02-16,74.949997,76.040001,74.459999,75.739998,1720700,74.472989
993,2016-02-17,76.120003,76.889999,75.989998,76.769997,1091300,75.485757
994,2016-02-18,77.269997,77.32,76.540001,76.75,805000,75.466095
995,2016-02-19,76.559998,77.769997,76.43,77.629997,1359700,76.331372
996,2016-02-22,77.269997,77.879997,77.269997,77.599998,1417700,76.301875
997,2016-02-23,77.32,77.440002,76.699997,76.779999,562500,75.495592
998,2016-02-24,75.110001,76.18,74.699997,76.029999,1021100,74.758138
999,2016-02-25,77.199997,78.089996,76.919998,78.080002,1007300,76.773848
1000,2016-02-26,78.080002,78.080002,76.360001,76.419998,1389600,75.141614
1001,2016-02-29,75.370003,76.199997,75.32,75.339996,791500,74.079679
1002,2016-03-01,76.790001,77.919998,76.720001,77.910004,892800,76.606694
1003,2016-03-02,77.099998,77.739998,76.68,77.709999,1079600,76.410035
1004,2016-03-03,76.300003,76.769997,75.790001,76.669998,830400,75.387432
1005,2016-03-04,77,77.419998,76.510002,76.940002,957300,75.652919
1006,2016-03-07,76.400002,76.790001,76.110001,76.459999,1194600,75.180946
1007,2016-03-08,76.300003,76.980003,76.220001,76.339996,628900,75.06295
1008,2016-03-09,77.169998,77.309998,76.720001,77.019997,757600,75.731575
1009,2016-03-10,77.879997,78.489998,76.199997,76.860001,1087800,75.574256
1010,2016-03-11,77.610001,78.720001,77.519997,78.650002,750100,77.334313
1011,2016-03-14,78.82,79.120003,78.57,78.760002,549100,77.442473
1012,2016-03-15,78.980003,79.389999,78.790001,79.32,431200,77.993103
1013,2016-03-16,78.980003,80.209999,78.839996,80.07,553000,78.730557
1014,2016-03-17,79.209999,80.18,79.059998,79.879997,659100,78.543733
1015,2016-03-18,79.550003,80.300003,79.209999,79.910004,707700,78.573237
1016,2016-03-21,79.550003,79.900002,79.389999,79.620003,688600,78.288087
1017,2016-03-22,78.919998,79.769997,78.82,79.559998,322700,78.229086
1018,2016-03-23,80.150002,80.150002,79.330002,79.489998,705800,78.160257
1019,2016-03-24,79.190002,79.529999,79.07,79.440002,389300,78.111098
1020,2016-03-28,79.779999,80.470001,79.43,80.230003,797200,78.887884
1021,2016-03-29,78.889999,80.279999,78.669998,80.199997,1082600,78.858379
1022,2016-03-30,80.660004,81.230003,80.599998,80.690002,966300,79.340188
1023,2016-03-31,80.949997,81.239998,80.379997,80.419998,608000,79.0747
1024,2016-04-01,78.720001,79.970001,78.690002,79.730003,842400,78.396248
1025,2016-04-04,79.900002,80.110001,79.32,79.540001,710300,78.209424
1026,2016-04-05,78.339996,78.5,77.760002,77.849998,1881500,76.547692
1027,2016-04-06,77.800003,79.190002,77.75,79.190002,746800,77.86528
1028,2016-04-07,77.660004,77.910004,77.120003,77.269997,955600,75.977393
1029,2016-04-08,77.379997,77.470001,76.629997,76.709999,2004800,75.426763
1030,2016-04-11,76.709999,77.540001,76.709999,76.900002,1991200,75.613587
1031,2016-04-12,77.25,78.68,77.059998,78.580002,1717600,77.265484
1032,2016-04-13,77.940002,78.43,77.709999,78.330002,747800,77.019666
1033,2016-04-14,78.989998,79.120003,78.620003,79.029999,932700,77.707953
1034,2016-04-15,78.889999,79.169998,78.370003,78.510002,515500,77.196655
1035,2016-04-18,79.019997,79.709999,78.980003,79.339996,690400,78.012765
1036,2016-04-19,80.970001,81.040001,80.199997,80.629997,1447100,79.281186
1037,2016-04-20,80.25,80.900002,80.029999,80.550003,1574100,79.20253
1038,2016-04-21,80,80.599998,79.720001,80.120003,861100,78.779723
1039,2016-04-22,80.660004,80.720001,79.790001,80.199997,891000,78.858379
1040,2016-04-25,79.510002,80.019997,79.32,79.949997,599500,78.612561
1041,2016-04-26,79.199997,79.809998,78.980003,79.5,869700,78.170092
1042,2016-04-27,80.379997,81.190002,80.199997,81.019997,1350900,79.664662
1043,2016-04-28,79.519997,80.190002,79.199997,79.370003,982700,78.042269
1044,2016-04-29,78.739998,78.830002,78.169998,78.620003,878700,77.304816
1045,2016-05-02,79.68,79.860001,79.150002,79.75,893600,78.41591
1046,2016-05-03,78.82,79.010002,78.18,78.519997,710300,77.206483
1047,2016-05-04,77.620003,77.68,77.169998,77.470001,1121700,76.174052
1048,2016-05-05,76.800003,77.75,76.669998,77.07,1288100,75.780742
1049,2016-05-06,76.989998,77.440002,76.790001,77.330002,467300,76.036395
1050,2016-05-09,78.410004,78.699997,78.150002,78.309998,933500,76.999997
1051,2016-05-10,76.860001,77.629997,76.849998,77.589996,620900,77.589996
1052,2016-05-11,77,77.489998,76.849998,76.860001,974100,76.860001
1053,2016-05-12,77.889999,78.040001,76.870003,77.25,559100,77.25
1054,2016-05-13,77.089996,77.419998,76.739998,77.029999,1193300,77.029999
1055,2016-05-16,77.230003,78.120003,77.150002,77.830002,595600,77.830002
1056,2016-05-17,77.489998,77.669998,76.699997,76.959999,956100,76.959999
1057,2016-05-18,77,78.169998,76.860001,77.519997,660900,77.519997
1058,2016-05-19,77.110001,77.32,76.550003,76.800003,801000,76.800003
1059,2016-05-20,77.660004,77.959999,77.470001,77.720001,883400,77.720001
1060,2016-05-23,78.269997,78.580002,77.900002,77.949997,730600,77.949997
1061,2016-05-24,79.110001,79.730003,79.080002,79.550003,855500,79.550003
1062,2016-05-25,80.550003,80.790001,80.129997,80.510002,2741800,80.510002
1063,2016-05-26,81.43,81.540001,80.989998,81.209999,917200,81.209999
1064,2016-05-27,81.190002,81.330002,80.760002,81,506600,81
1065,2016-05-31,81.519997,81.620003,80.82,81.07,1342500,81.07
1066,2016-06-01,80.970001,81.260002,80.830002,81.209999,772300,81.209999
1067,2016-06-02,80.540001,80.919998,80.25,80.919998,617300,80.919998
1068,2016-06-03,80.870003,81.370003,80.510002,81.169998,560900,81.169998
1069,2016-06-06,81.370003,81.540001,81.029999,81.330002,456700,81.330002
1070,2016-06-07,81.970001,82.190002,81.809998,81.900002,468100,81.900002
1071,2016-06-08,81.669998,81.730003,81.18,81.519997,425100,81.519997
1072,2016-06-09,80.550003,81.010002,80.550003,80.739998,368500,80.739998
1073,2016-06-10,78.910004,79.230003,77.940002,78.440002,1258700,78.440002
1074,2016-06-13,76.730003,77.43,76.690002,76.790001,1493800,76.790001
1075,2016-06-14,75.25,76.129997,75.220001,76.110001,2129900,76.110001
1076,2016-06-15,76.029999,76.470001,75.790001,75.830002,1329300,75.830002
1077,2016-06-16,74.860001,76.32,74.43,76.199997,1790100,76.199997
1078,2016-06-17,76.68,77.040001,75.800003,76.900002,1097200,76.900002
1079,2016-06-20,79.269997,79.300003,78.059998,78.089996,1038400,78.089996
1080,2016-06-21,79.150002,79.779999,78.879997,79.419998,994700,79.419998
1081,2016-06-22,80.010002,80.190002,78.800003,78.830002,1132700,78.830002
1082,2016-06-23,80.519997,81.18,79.779999,81.07,1349100,81.07
1083,2016-06-24,74.169998,76.309998,73.919998,73.940002,3748700,73.940002
1084,2016-06-27,72.349998,72.360001,71.389999,72.019997,2168500,72.019997
1085,2016-06-28,73.68,74,73.059998,73.849998,1078100,73.849998
1086,2016-06-29,75.260002,75.400002,74.550003,75.099998,949600,75.099998
1087,2016-06-30,74.389999,75.029999,73.800003,75.019997,1007700,75.019997
1088,2016-07-01,75.43,75.580002,74.849998,74.970001,440900,74.970001
1089,2016-07-05,74.940002,74.980003,73.940002,74.160004,927100,74.160004
1090,2016-07-06,73.730003,74.760002,73.330002,74.709999,1131600,74.709999
1091,2016-07-07,74.620003,74.849998,74.379997,74.589996,1220200,74.589996
1092,2016-07-08,76.260002,76.779999,75.919998,76.599998,1438000,76.599998
1093,2016-07-11,77.870003,78.139999,77.730003,78.019997,1417600,78.019997
1094,2016-07-12,78.43,78.699997,78.050003,78.309998,1122100,78.309998
1095,2016-07-13,78.220001,78.669998,78.019997,78.089996,544900,78.089996
1096,2016-07-14,79.260002,79.529999,78.949997,79.209999,997400,79.209999
1097,2016-07-15,78.690002,78.989998,78.559998,78.970001,702400,78.970001
1098,2016-07-18,79.099998,79.650002,78.800003,79.589996,1182300,79.589996
1099,2016-07-19,79.099998,79.449997,78.709999,79.32,1406600,79.32
1100,2016-07-20,82.980003,83.809998,82.82,83.709999,2905100,83.709999
1101,2016-07-21,84.419998,84.860001,83.889999,84.199997,2115200,84.199997
1102,2016-07-22,83.940002,84.809998,83.839996,84.449997,1513400,84.449997
1103,2016-07-25,84.599998,84.790001,84.360001,84.690002,787800,84.690002
1104,2016-07-26,85.349998,85.550003,85.07,85.330002,916800,85.330002
1105,2016-07-27,86.32,86.410004,85.629997,86.150002,1154900,86.150002
1106,2016-07-28,86.82,87.07,86.470001,86.540001,1969400,86.540001
1107,2016-07-29,87.559998,87.779999,87.139999,87.389999,1801600,87.389999
1108,2016-08-01,87.169998,87.620003,87.019997,87.279999,692300,87.279999
1109,2016-08-02,86.660004,86.68,86.139999,86.529999,1455600,86.529999
1110,2016-08-03,85.970001,86.18,85.870003,86.150002,734700,86.150002
1111,2016-08-04,85.290001,86.129997,85.279999,85.970001,1326200,85.970001
1112,2016-08-05,85.540001,86.269997,85.489998,86.209999,1115300,86.209999
1113,2016-08-08,85.279999,85.900002,85.279999,85.870003,547400,85.870003
1114,2016-08-09,86.309998,87.870003,86.279999,87.279999,1287100,87.279999
1115,2016-08-10,87.860001,87.919998,87.489998,87.669998,831400,87.669998
1116,2016-08-11,88.040001,88.139999,87.68,87.720001,1161100,87.720001
1117,2016-08-12,88.129997,88.150002,87.379997,87.529999,811300,87.529999
1118,2016-08-15,87.760002,88.169998,87.690002,88,437300,88
1119,2016-08-16,87.980003,88.25,87.730003,87.739998,711700,87.739998
1120,2016-08-17,87.599998,88.019997,87.25,87.860001,428000,87.860001
1121,2016-08-18,87.82,88.129997,87.68,88.050003,299500,88.050003
1122,2016-08-19,88.370003,88.400002,87.919998,88.18,530200,88.18
1123,2016-08-22,87.269997,87.650002,87.129997,87.559998,351700,87.559998
1124,2016-08-23,87.919998,88.110001,87.610001,87.779999,339500,87.779999
1125,2016-08-24,87.650002,87.709999,87.239998,87.360001,386600,87.360001
1126,2016-08-25,87.260002,87.540001,87.129997,87.389999,424700,87.389999
1127,2016-08-26,87.580002,88.550003,86.879997,87.269997,868900,87.269997
1128,2016-08-29,86.669998,87.440002,86.660004,87.199997,725000,87.199997
